,text,label_h,label_f,label_s
2404,vartman ko bachana utna hi zaroori hai jitna ki itihas koto fir kyu koi sawal nahi karta jab har saal sekdo auraton ko jauhar karna padta hai khud ko rape se bachane ke lie aaj bhi sekdo auraten suicide karti hai  #padmaavat,0,0,0
2405,we hate karni senasc ko chabuk chalana chahiy,1,0,1
2406,agar sarkare unhe giraftar nhi karti ti barkhast kr deni chahir sarkareye sb kuchh netao+mantriyo ke support sesarkare mil kar kr rhi hwe hate karni sena,1,0,0
2407,kisika fan hona matlb dusre ko hate karna kab se ho gaya,0,0,0
2408,r e bhaijan puri dyniya janta hei ki pakistan ka har ek moholla terrorist hub hei is baat ko leke kaheka jhagra pakistan to hua hi tha terrorism ke liye aj yahan saraswati puja hei hume puja karne do,0,1,0
2409,ye jis jagaa k hain p waqaii koi muqaabla nahi karsaktaye jo naa karain wo kam haikabhi insaan ka gosht khaatay hain to kabhi rape blah blah blah bohot naam roshan kya hai inho ne mulk ka,1,0,0
2410,bihesaab aake bohot achcha honey ka natak kar rahey heinhate them,1,1,0
2411,saal lalu ka jungleraaj bolne walekhud saal se nautanki raaj bihar me kayam kar diyamahajungleraaj bihar me chal rah ahimurder rape under sum light are common nowits called vikas hota rahega ,1,1,0
2412,toh k dekar rehabilitation ke liya bhej do jaisa ki rape case hota hai india me,1,1,0
2413,halala ki paidaish kuran hi chunega indian constitutuin k badle   saale ye kyu bhool jate ho ki pahle the to tum bhi hindu hi  babar aur aurangzeb ne hi tumhe hindu se muslman bana dia hai ab kaise banaya   kiska rape kia   kiska halala hua ye tum khud pata kr lo,1,1,0
2414,ek aurat ka rape ho gaya hai yaha wo use bhi politics me uska bachao kar rahi hai,1,1,0
2415,karani sena ko rupiya chahiye de de sanjay leela mamla pura ho jayega e log jab ladkio pe rape hota hai tab kaha so jate hai,0,0,0
2416,abhi  hi gye haiaane waale election mai dekhnanaamo nishan nhi rahegaaapne sabka viswas toda haihate you,1,1,1
2417,mut toh tu peeta h katwe sir tere baap jinhone tumhare baap dada ki jabardasti muslim banaya tha tumhari maa behen ka rape kiya tha camel ka urine dubai me tum peete ho,1,0,0
2418,am going to watch #padmavaatno matter wat my love fore deepika n ranveer and my #respect for #ranipadmini will never end karnisenadelhi desh ki bahu betiyon me izzat ke liye lado bharat bandh tab karo jab desh me kisi ladki ka shoshan horape ho,0,1,0
2419,hume aapse deshbhagti ka certificate ni chahiye aap haryana mai honrhe rape pe bhi kuch bolo ya apni naakami chhupane k liye iss film ka sahara le rhe ho #khattarasarkaarkemantri,0,1,0
2420,ye kya guruji fake id banake aaye i am not supporting that hutiya khilji i hate those who r booking padmavat tickets instead of #kalakaadi   we want deal with karni sena   jo log padmavat dekhne jayenge hum unhe jabardasti kaalakandi dikhayenge,1,0,0
2421,arvind ji  kya aap uss behan beti ko juootha kehte hou jis ko aap ke mla ne raasancard banne ke badle rape kiya tha aap ko sharm aani chahiye jab aap bolten hain jhoothe kes main fassa diya koi ourat jhooth bolegi kya mere sath rape hua,1,0,1
2422,kabhi ja kar kara lo to dard malum chal jayegi ki jinhe rape hua hai wo kis dard or mansikta se gujar rahi hai  is liye me kisi neta   wo bhi egoist or uneducated   samajik tor par    or actor ko nhi maanta ye log k liye sirf aam inshaan kirdase badh kar kuch nhi hai,1,0,0
2423,tumari koi apni ladki hai jab uska rape hoga tab mai kaunga ki rape toh salo se ho rahe hai you darty women,0,1,1
2424,gashti ki bachi hay tu woh kanjar parliament jo zainab kay rape or qatal pay na jagi  wohi parliament lanat bhainy pay jag gyi or tera baap phoolon ki salamian lay raha hay helicopter say lanat tujh pay terah bap pay  or tumhary supporters pay,1,1,1
2425,tu bhi zainab kay khoon or rape main brabar ka shareek hay teri baiti kay sath allah na keray kabhi aisa hojo shaks namoos e risalat ka mujrim hay  woh tera ishq hay  matlab ns teray liay nabi pak say berh ker haylanat teri paidaish pay and teray maan bap pay lanat lanat,1,1,0
2426,ye log rape ko jurm mantey kahan hain sahab in k nazdiq in ka hr shitani amal jaez hai,1,1,0
2427,i hate my university koi us jagah ko aag laga dey,1,1,0
2428,ye bhai ke rape aur behan ke chori wale jawab sunne wale patrakar hain,1,1,0
2429,yhan bat hate ki horhi hai,0,1,1
2430,aarz kiya hai  station peh gaadi aksar late hoti hai  station peh gaadi aksar late hoti hai  jisse love hota hai  ussi se hate hoti hai  mera rudy #ishqbaaaz,0,1,0
2431,apny bachon k sth rape kar k unko maar k kisi koodday men nhi phenktay,0,0,0
2432,footage ke liye ithna gir sakthi ho hai maine kabhi nahi socha mein tume dilse respect karthi thi lekin aaj tumne ekr mai jo kiya tumne saari izath kodhi arshi hina chahathi thi tho tumari insult kar sakthi thi media  lekin nahi kiya yehi farak hai tume aur hina mai hate u arshi,1,0,0
2433,iski maa gai hogi koi mandir mein to bhahubai ne rape kar dala hoga isliye iska naam bhahubai hai,1,0,0
2434,naaaa hate chai,0,0,1
2435,to phir thik hai i hate shikas thing,1,1,1
2436,rape ke liye koi bjp ya congress jimewaar nhi heske liye pura samaj jimmewar hai,0,1,0
2437,bahate ho khoon tum ahle wafa ka,1,1,0
2438,apka i hate you qubool hai baar qubool hai hamesha ke liye qubool hai,0,1,0
2439,aisa na i lovee youu  u cant hate me mujhe pata hai,0,1,0
2440,akkhi ki fan thi ab i hate him,1,0,0
2441,hina ki awaz se problem hai tume kabhi khudh ki awaz suni hai kaano mai blood aajathai hai tumare awaaz tum show mai mazak ke naam pe insult karthe ho sabki woh sahi agar wahi kohi karde tho galath troll karna shuru hojatha tumara gatiya show ki gatiya employee hate u,1,0,0
2442,pehlay aap inhein rape  murder say tou bacha lein,0,1,1
2443,han rape hoa bachi ka wo bhi maan baap ka qasoor tha  din deharray jawan jahan aulad maar daali tou bhi parents ka qasoor,1,0,0
2444,kiran kher ji ki khud ki beti ka rape hota to bhi yahi bayan deti vo samjhe bjp raj me hua rape bhi deshhit me aur rashtrawadi rape hota hai hai yar  samjhte nahi tum #kyunkisharminheaatinahi,1,0,0
2445,ye  ashanegi  jitne bichari dekhti hai na utne hi chalu fake hai #shitpashinde ki tarraha i hate her,1,1,0
2446,aap do loogo ki  din purani conversation ko stalk kr k apnay hate comments leave kar rahi hain   meiney aap ki conversation me jaa k nahi likha   aur na hee koi mean baat kahi,0,0,1
2447,desh me tum bhi hu khud bhi kuch karo  ke pehle  tak kitne rape huwe hai,0,1,0
2448,yogi for up k slogens lage hume b laga kuch naya hoga honestly in was the happiest person to hear this ab laga up sahi mein change hoga but kya hua crime bada rape cases badeab samjh aaya khel sirf kursi ka hai log hayen bhaad mein,1,1,0
2449,teri bhahen to pehle se hi rape kar wa rahi hai tere aur tere dosto se,1,1,0
2450,nd one more thing agar koi hindu apne haqq ki ya apne against kuchh ho tabhi pseudo intellectual ko rape  inntolarance murder kyun yaad aata hai and inko rape hui ladki ke sath itna lagav hai toh sirf nirbhayakand ke time kyun road par the   ,1,1,0
2451,lekin bachho se rape normal ghatna nahi hai bachho se rape par phansi ki saja ho aisa kanun bane,0,0,0
2452,everybody ignores such brutal rape cases,0,0,0
2453,beti bachoo naaro do  phir rape kro maar do phir media me aake bolu betioo ko ghr se bahar nhi nikalna chahiye,1,0,0
2454,ye hai bjp walo ki akal koi isko puccho iski khud ki beti ka rape hoga tab bhi yahi bayan degi kya https  twittercom newsindia status ,0,0,0
2455,yes but they should be bilateral aisa to ho hi nahi sakta na ke poori duniya ko jo aadmi pasand aata ho uska poore jor se hate karne wala hi honest ho,1,1,1
2456,jali ko aag kehte hai buji ko rakh kehte hai jo apni maa bhahen ka rape kare aur rape karway use bhagwi hindutva kehte hai,0,1,0
2457,news channel mein pata raha hai us suvar ne apni bhahen pooja ka rape kiya hai ek aur jhoot akhir zahil gatar chap kari kya sakta hai,0,0,0
2458,tere bhagwi baap ki maa ka rape konse baba ne kara,0,1,0
2459,yeduurappa is honest  jay shah is honest  mopalwar is honest  prakash mehta is honest  a raja is honest  adarsh scam nahin hua betiyoon ka rape nahin ho raha haiaapko zara si bhi sharam hai kya  jo ab bhi naitikta aur desh bhakti ki baatein karte hai sir,1,1,0
2460,isliye ye chutiye media waale salman ko itna hate karte  itni negativity karte h + saal se yhi kar rhe h lekin kuch ukhad nhi paaye,1,0,0
2461,betiyoon ka rape ho raha hai lekin aap toh apne aish aaram me mast haidesh ko bewakoofiyaan banate  banate abhi maan nahin bhara kya sahebg nahin hua  adarsh nahin hua  mopalwar free  axis bank free  and pm saheb on world tourdesh sharminda hai ki aapko suna aur chuna,0,0,0
2462,ek movie ne logo ko gyan gyani bana diya  haryana me rape horahe hai kabhi uske liye b lecture dedijiye ya beti bheno ke liye guru gyan khatam hogua apke pass,0,0,0
2463,sanbhu fir bhikari ban gaya aur usko crore pati banewale bhi bhikari ban gay kyu har ghar mein sanbhu balatakari apni bhahen ka rape kar raha hai,0,0,0
2464,teri bhahen tuje kya keti hai bhaiya chor do mein aap ki bhahen hu haram khoro kam se kam apni bhahen ka to rape mat karo,1,1,0
2465,kya huva apni bhahen ka rape kar raha hai kya sanbhu ki taraha,0,0,1
2466,krishna chor jo ek radha naam ki randi ka rape kiya tha aur logo ko chutiya banaya ki mein makhan chor hu,1,1,0
2467,rape karwa jake apni amma ka are mein bol kyu raha hu vo pehle se hi rape pirit hai,0,1,1
2468,hindustan ke tamam log chahte h ke jis trah se auraton ke upar crime bhadr rha h gang rape ke waqia ho rha iske liye central govt wali modi sarkar  strong law bnaye,0,0,0
2469,sab k dil ki baat aisi he hai koi working saturdays sey pyar nahi kerta we hate them,0,0,0
2470,ladki rape karne k liye bani hai,0,1,1
2471,karni  sena  waloo  jara  saa  bhi  sharam  hai  chotay  bacche  ka rape  ho  raha  hai  haryana  may  un rapistoo  ko  pakroo,1,1,0
2472,ha vo to sab ko dikh hi raha h ki ap logo ki govt h haryana me kuch bolne se pehle thodi sharm kar leti  din me  rape ki vaardaat hui h aur baat krte ho beti bachao ki,1,1,0
2473, days  rape in haryana,0,0,1
2474,bhai yeh sena tab kidhar thi jab terrorist attack hota haiyeh kidhar hoti hai jab brutal rape hota haisad to see this hope they do something for nationa rather than sanskritikyouki desh nahi toh sanskriti kya karegi,1,1,0
2475,alhumdulillah we love khan or ha  saal say jo log parliament kay sath rape ker rahey hai uska bhe jawab dai do pehlay,0,1,0
2476,apney giraiban may jhankoo boss  saal say parliament ka rape ker rahey hon sharam nahi ati,1,0,1
2477,th feb ko aisa rape hoga mu dhikane layak nai rahega tu,0,0,0
2478,dear  gulenaghmakhan main aapki bahut badi fan hu kyonki aapne mujhe aarshi aur mere #rikara jaise itni intense jodi di but still now i hate you kyonki aapne mere rikara ko mujhse in liya ab se main aapki fan nahi hun,0,0,0
2479,tune dikadi na tumare jaat ki asli rang  tum saab hijde ho  tum jaise logo hi rape karte usliye delhi ko rape capital bolte hai  madar chod,1,1,0
2480,naah hate word galat hai me hate nahi karti inko but trust me mujhe acche se pta tha koi na koi shilpa ka fan mujhe bolega but aapko bta du ye bahut funny way me bola hai but jo shilpa ke fans nd pr hina ke liye show ke baad bhi bakwaas kar rahe hai na uska kya,0,0,0
2481,rape and woman persecution ke khilaf awaz toh uthate hi hai iska matlab yeh nahi kisi aur ke khilaf awaz na uthae  waise bata du film ka virodh bhi rapist aur womans kidnaper khilji ke wajah se hi hai,0,0,0
2482,aaj jo kiya h na reality show ne i hate him for my life disgusting kaise koi itna gir skta h apne faide ke liye saari hade paar kr di,1,1,0
2483,i really hate when girls call me bhai,0,1,0
2484,congress s bda kutta koi nhi hai bloody deshdrohi  inhe kuch kaam to hai na i hate congresss,1,0,0
2485,i also hate shikas,0,0,1
2486,lagao jhute shivraj mai i hate mama,0,1,0
2487,bhrasht media ne lakho logon ka mansik rape kiya jo shareerik rape se jara bhi kam nahi hai#boguscaseonbapuji,0,0,0
2488,kitni jali hui ho shilpa ko kitna hate karti ho ki apne maase bhi pyaar karna bhul gayee  nashukree kahi ki,0,0,0
2489,sir aap kam acha krte ho but economy ko side rakh kr dekhe toh roj news mein rape ki news hoti hai usko bhi consider kijiye,0,0,0
2490,bhabi ji ap karani sena k bare mein kuch na hi bolo to acha he kyon ki woh log apne history ko bech ne se bacha rahe hen aur up mein gundaraj danga mafia goons murder rape etc woh v jaat k naam p jo bilkul achi nain ravan k muh m ram ka naam sobha nain deta,1,0,0
2491,ha pata he soldiers bhi pahele se shahid ho rahe he rape bhi pahele se ho rahe he tumhe to jakhmari karne ke liye janta ne bithaya he aur esa hi chalta raha to  me tumhari party rape hona tay hejai hind,1,0,0
2492,armaan ko baarish me bighne k baad wala nahana nahi pasand thts why he hate rain,0,1,0
2493,o madam  kirronkherbjp aapke ghar me ho rahe honge rape salon se free fund mein desh ko kyun badnam karti ho sharm ni ati maafi mango https  twittercom hindinews status ,0,0,0
2494,bhai i never hate any religion baaki koi kuch bhi smjhe,0,0,0
2495,abe chacha  anupampkher ye kya bol rahi hain aunty sikandar ko bhi rape karna sikhaya hai kya chi chi,0,0,1
2496,jo padmavat ka virodh kar rahe ha aise hi log apni bahan betiyo ko dikchit jaise baba ko saup dete rape karne ke liye aise logo ko kya kahe,0,0,0
2497,i hate pungi unka naam maat lo mere samne shilpa or arshi k jhagde ki wajha wahi hai,1,1,0
2498,eisi bat nahi hei ek chij band ho jaye to rape lagbhag khatam ho jayege wah hei sharab ka bikna,0,1,0
2499,thk hai iska rape kro phr hum bhi bolenge ki rape to hote rehte hn,0,1,1
2500,accha ji   kahaan hai wo anupam naam ka kutta jo bahut bhonka tha nirbhaya rape hone par ,0,1,1
2501,jis desh ka kanoon andha ho rape jaise ghatana hoti rahegi,1,1,0
2502,oye afghanistaniyo ki najaayez aulaad  apne prophet ki randi ayesha ko puch uska rape kyu kiya tha,0,0,0
2503,sir jirape  saal ki bacchi ka ho ya saal ki ladki karape to rape haior har rape ki ek hi sazaa honi chahiyevo hai sare aam fasi ,0,1,1
2504,tum toh sur ko apna najayez baap manate ho jo roz tumaahri maa kaa rape karta hai taki tum paida ho sako,0,1,0
2505,khawajay  tum ko kyun itni mirch lag rahi hai tum sab nay parliment ki aj tak konsi izzat ki hai isko to rape he tum or tumharay jesay logo may kia hai or aj tum he iski izzat k rakhwalay ban rahay ho zyada bhasgan na do or jao ja k prize bond nikelwao apnay,0,0,1
2506,abhi tak tho terrorism has no religion ka bhopu bachta tha aab kya hua karni sena ke saab ko tu takle terrorist kaise bole sakta hai,1,1,0
2507,maine aapko ulta sidh nahi bola jaise aap bol rahe hain mai kyun meri jubaan gandi karu aisa bol kar aur jo log thodi si baat par ulta sidha bol sakte hain unke liye kaya padmavati aur kaya kisi rape ki hui bachi ki chinta,0,1,0
2508,han hate se zada kuch ho nhi sakta dil krta hai aese logo ko gair qanoni saza du,1,1,0
2509,o chawal mullayzabardast dance hai  u r v talented  dance karna gunah nahinbachon ko rape karna gunah hai,0,1,0
2510,air jo rape ho rahe h kabhi us par bhi bolo,0,1,0
2511,gomata ka rape karna wala hindu nahi hai,0,1,0
2512,bigg boss jitna imp nhi hai fans jitna imp hai nd vikas ne fans kamaye hai mataji ke fandom jaise nhi hai jo apne hi fandom se ladte rahate haishame on you shilpa fandom grow upwaise mataji plz yeh ladne wale logo ke liye live aa jao warna ek dusre ka murder karege yeh log,0,1,0
2513,mr mulayam yadav ji kehte hai rape ki ghtna koi badi baat nhi hai  bachho se galti ho jati hai,1,1,0
2514,tu randi sirf sanbhu laal ki sister banke usse rape karwa sakti hai,0,1,0
2515,ab desh me ek tanashahi jaisa mahool ho gaya  jo accha kam karega usko khatam hi karna haihate this judiciary election commission president,1,1,0
2516,ab hina fanz mere bhai ki fake id bnake ghum rhe i hate them,0,0,0
2517,tum log apna dekho na yaha kyu aaye hum log apna enjoy kar rahe hai jo tumlog ko nahi aata tumahre mata ne sirf hate karna sikhaya hai na sad,0,0,0
2518,abe bhn chod nhi dekhni movie bhosdi k samjh ni aata kya bhadwe abe gandu rape corruption b tere jse hi karte sale aa jata hai gali khane chutiye wo hamara ithaas hai hum nhi chahte us pe film bne smjha isko smjh le ab dobara mt bolna ki film dekho pehle,1,0,1
2519,modi upar wale se darbina awaj ki lathi lagegi tub akal aayegidesh ke shubhchintak awaaj uthao democracy ke rape ka,1,1,0
2520,agar usi tarah rape ke liye kiya hota to aaj desh ke haalat kuch alag hote,0,1,0
2521,sabse bada dhokha to mere naam ka istemal hai jiske bharose rajneet se juda  wo #gujarat khone ke dar se congress se seat baant liye matlab jati kisi bhi desh ke liye terrorism se kam nhi demonetised notes ka channel  real estate  alcohol  fuel par gst nahi pads par hai ,0,1,0
2522,i hate these muslim molvis n hindu babas jo dusro ki khushiyon ko daba ke khud itne maje lete he chupke,1,1,0
2523,bhai humane desh main terrorism ka ek hi colour hai baaki saab public sentiments hai  #jaihind #indiarising,0,0,0
2524,kya chutiyapa hai   fir kal peepli live wale mulla director ko kyu bari kar diya rape case me ,0,0,1
2525,ye farzi hai  ye  lac jumla tha  #achhedin gale ki hadi hai  #gst main congress ka hath hai  #demonitisation awara hai  #gdp down technical error hai chai pokoda vikas hai  aug main bache marte hai  haryana main rape fake haibc phir tum sab #k mar rahe ho,0,0,0
